UUID;OBJEKTART;OBJEKTKLASSE_TLM;KUNSTBAUTE;NAME_UUID;NAME;STATUS;SPRACHCODE;NAMEN_TYP;NAMENGRUPPE_UUID;E;N;Z
{8B4347B4-A45E-471A-992A-84C334D2F2ED};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{65349749-12D8-42C5-A4B8-90760C4DD255};Le Riau Courin;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2560481;1173214;706
{009B0DED-08A8-4801-A11D-04A219691A78};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6966F670-40D4-4AB4-9FE5-635490C06093};Ruisseau des Marches;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2573599;1170940;747
{8BEBDE65-CAE9-432F-84C1-21C28943A4C7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9DD542AF-FFB8-425D-AD16-E94BD2F3A29C};Hobachji;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2664155;1145849;1971
{75C9667E-7329-43FE-A99D-C15D70063606};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A4C492E4-F456-46D3-93A0-FB10FA160CC6};Ri di Cavalasca;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2717309;1160750;1919
{A7688D12-9692-46B6-BA76-105275CC6EAF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6A06654A-FB61-48ED-8526-18914DCDA7AD};Ova da Müsellas;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2789535;1158077;1836
{6EF0BB72-DC21-4EAE-91C7-0FFA0F54F5F7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7CA0D5B3-199B-4B3B-961C-26A502458A07};Ürbachwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2660552;1163517;2018
{7F3FEAC8-2531-45A7-A765-F0F06B0751DB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DCABF0C9-DDD5-4D10-BD1F-1FD28AFB61DA};Eyreussli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2692664;1185167;472
{7DD3CA52-F250-4EC7-A15B-5DC60D75359C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{199E4DBB-311C-4439-9598-713862A3D76D};Ruisseau de la Voudêja;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2571328;1159624;734
{0D4EFB0C-8EB0-4B0B-828E-DBBCE68DAEF5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E0E9E4AD-AB38-427C-BC9B-863ADE0F9179};Maseggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2733438;1151423;2009
{DE3D8F23-4C80-4091-B534-25097B3F7181};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{286DF0C9-DBFD-4F4D-BFED-F34CE15973C4};La Louve;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2537971;1154411;570
{D282578C-D661-4C90-A353-CA638CA3B5EA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{440CC5C6-7057-4A20-A951-34C790752A83};Guraletschbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2729887;1159258;2079
{B809C3A9-77C9-4EFF-83A2-6EB974F6E0C6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7295ADDA-3E0F-42FA-82C3-B8840EE6BC3A};Cascade du Giétro;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2594023;1094206;2512
{A852C684-829E-484E-8F9D-5FCC94076DF8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C2B775E9-7354-4AF1-9654-8728C1FDFDC1};Mettlenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2710533;1235385;656
{CEFFB124-C64A-4FF4-8367-7E36C44AE1E5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{867A123B-4764-451F-8603-480121029CB8};Guetentalbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2744499;1202438;1951
{31F163AE-5EB4-49F5-A337-DB6F5F8C8D99};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{586C9D95-8638-4DBD-94EC-5195A2041726};Riale di Giumaglio;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2695637;1128769;1295
{B3D75D83-A798-4BE5-A9CD-A823771239CF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3EAF98B9-D5C3-4E55-80FB-834EE0FB965E};Schlosswisbächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2709110;1277724;447
{B9CC1FFA-8B89-4CE3-B725-AE41EFFF9251};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1FBB2FB6-8163-4D07-B6F1-035D3C58454A};Torrent des Pichottes;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2610442;1121271;956
{B056A601-99B5-40E9-94E1-9C7FD0C7E753};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C0902EDE-F9DE-4ECD-85F5-927B99FE6ABC};Rädlibrunnbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2653545;1258590;464
{EF2B8E50-542A-4A44-93C3-DC82DB8DF5D9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DE38203E-FF3B-4563-A9D1-085D50893876};La Sarine;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{67182D8E-E317-4E37-8B76-016B69D57745};2579331;1183502;532
{EF2B8E50-542A-4A44-93C3-DC82DB8DF5D9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{86FB8CD3-9185-4C50-B211-39DF89644445};La Sarina;informell;Italienisch inkl. Lokalsprachen;Exonym;{67182D8E-E317-4E37-8B76-016B69D57745};2579331;1183502;532
{EF2B8E50-542A-4A44-93C3-DC82DB8DF5D9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3D2B2998-82CF-4D9C-8B79-A4D0BEBBC9D2};Saane;informell;Hochdeutsch inkl. Lokalsprachen;Exonym;{67182D8E-E317-4E37-8B76-016B69D57745};2579331;1183502;532
{19264DDE-91C4-4F68-8939-A969FFBE1964};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{663E2CF2-9396-4B01-9E80-5BAA0CF66B55};Breitibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2688406;1249581;438
{5FE6DE3F-C44E-4766-A4DB-BCF5096392A9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E73CDA44-AE96-418B-B288-6A161AF5980F};Ri di Piera;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2711153;1153965;1563
{B89F9ECE-ACBC-49AD-BF5D-EC8879544395};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{440356D8-6C72-47B2-B220-A9A7CB304939};Ruisseau du Missezon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2488018;1119401;411
{6B1E4DAA-9EEA-4FD2-BB14-245867CE848C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8585F675-79AD-4426-9564-44EBDB30AB7B};Lotzenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2691172;1267304;526
{9369A01F-A07A-4A9A-9BA2-E9D113F8286D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0A63A699-820B-4597-81C7-375F19561BF5};Le Ruz du Faubourg;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2571584;1211787;438
{ABCB4EE2-9D59-468D-AA44-3D647104B695};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{03C1A983-53D7-4812-AAA8-80F3E9FF8680};Durach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2689420;1284692;416
{5B7B44E9-C19A-4186-829B-EE43F19F7518};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E6CA89E1-BD48-401C-B5E5-B5F930B7BB97};Wissenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2700012;1255369;528
{68516680-E7F7-4BAE-AF5F-AEA562937A1F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D22061CB-54D1-4FED-934F-393AB57F6FE1};Gäbelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2591123;1199111;551
{A87D6B4D-3608-4E93-AB80-FC554059310B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A2005726-6F0B-4127-A149-1B1DFA092002};L'Orbe;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{02B4A83F-9815-46A9-B60C-72A34E22F887};2521169;1174740;653
{A87D6B4D-3608-4E93-AB80-FC554059310B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{15D8A0AE-F54D-469D-B679-12668F1A70F8};Saut du Day;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{02B4A83F-9815-46A9-B60C-72A34E22F887};2521169;1174740;653
{D456BE06-D23F-44C6-8B69-7C4FF0609E58};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{950EA287-AB80-423F-9217-F0A5D112D743};Riau de Ste-Anne;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2559395;1170119;702
{F86333F6-C87D-41BE-82EA-7EBEE3E1E243};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A1A8645B-5FA0-4C9E-B093-377E6CB55FF1};Häxenbächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2694925;1223472;927
{EBE5D28E-87EB-4826-A7AB-B92BC5F4DD9A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7C8C79BC-9EC5-4D6E-AC62-0023821AD7B1};Chrouchtalbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2609841;1207636;575
{B47FA43E-17E8-4778-9027-79D9CF159681};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AA3840F3-47C0-4D52-A2D3-2AFD43EA539A};Härmedingebächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2630633;1221161;665
{66398BEA-CEDC-44D5-B3A4-6CB7D10A4863};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0390FFB0-6C3E-41D9-91E3-822C2266CF03};Ri di Scengio;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2711942;1158663;1956
{57E1BBB8-FB52-49A0-A9E3-B77BE730D5DE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8E871384-D6FF-4186-8FF4-DA5D8583D0BB};Mundbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2638176;1134065;1660
{5F078092-3191-4927-B131-C385ED678D8E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DD0FAE4A-015B-4D5B-B3FF-35366D3FC6F7};Le Nozon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2523791;1172379;708
{73CEEE87-B3C3-42F8-9AA9-17FD6C4E9BE0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A2766890-AEFD-4C85-805D-0C00B7CD806C};Riale di Cavanna;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2682909;1152802;1883
{9B73D2AF-612A-4D21-A251-A3510F93153D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8FEA5D7F-097E-429C-B059-88B9EA8184D8};Rütibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2655054;1189205;540
{2E8E9D09-174F-4ADE-934B-55D1CDC42E87};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1FF2D7F7-DDAB-4F0A-921D-58BBC4FE117E};Chatzenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2690738;1280613;469
{C8AFD8EF-A751-43A0-ADD8-A25E1BAEE5DB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{057FC42D-B39F-41D5-B64F-A5E701B699D7};L'Eau Noire;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2569809;1193520;433
{566FF75D-EE2C-4698-BBD8-8FB2CB776532};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{97225C1C-2ADD-43B8-B5A0-2133AEFD2475};Gunggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2615286;1161732;1148
{F8D1754C-7A5F-4858-8444-380D0C8CF3B4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{68F4DE84-4BBE-4F7F-97E0-81226D96BD1E};Torrent de Borgeaud;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2570696;1101478;1256
{8BA82322-4147-4120-9644-166C16C78A95};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{92B79E32-D1D3-4173-BF92-D0EE051141D3};Jufer Rhein;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2765324;1145091;2147
{532544F4-5993-4854-B5D9-6B459FB635DB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B4812809-8ADA-4C34-9A72-0F619509A0FB};Ruisseau de la Bossonna;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2554320;1160033;758
{F478C76D-285B-4943-91C9-5B18AED47074};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{322CD886-7333-4119-8BB0-7638D297F80B};Chaltenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2748714;1228191;1055
{2708F586-03B0-4858-A5D4-CFA84A6339A1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{157CDF24-CED8-4CA0-A5C6-A6300E2342D0};Rotibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2656685;1199630;1413
{BE7A465E-04EC-4D44-9561-686B531B2997};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{41A9B61A-39C1-42C0-AD0E-EA5AD03DBE36};Chelchbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2640917;1134397;1527
{EF14B9FC-C6A0-429B-93BE-5512FD2E7343};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{396334A2-4800-4B2F-BE9E-7C6D86FB69C6};Le Glaney;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2558722;1170446;731
{61BE39BF-0C12-4C15-BB85-1A0FC9EFB6F3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FE99F31D-E51F-446B-BE7D-A194292D5001};Ri delle Lische;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2704304;1145912;1446
{34974322-EB21-4D10-B6B7-EFE990B7CD42};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3DC3FB57-8423-47D3-8CAA-BBF8B80CAE19};Stockeri;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2641632;1131662;1022
{796B0602-49D4-48CF-BAB2-B5B275182B24};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A13298EB-E069-4074-A7D7-C158AD2189E3};Bisse de Roua;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2613635;1120004;2318
{0A09717D-7C07-4DC8-874F-E4AA886C4CE1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FD329FB6-9F49-4AE2-AF69-2EA0AA4F2010};Bisse-Siphon de Montorge;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2591905;1119763;697
{ABC42904-19D9-41BB-8EC8-7F0E76442828};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ACC55A7C-BFE7-488B-83F1-7B400315E339};Churzibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2604357;1247826;514
{5D6D277D-60C1-42AB-A0CE-828262956C97};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F71FF427-F39F-4352-87B1-45DE7E6D9A82};Ova Spin Dadaint;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2809403;1174623;2147
{18DC4899-6C42-4C93-8D5C-ABDB942D19E4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A0B0154F-EE99-4635-9D0D-EEB10E5A1B46};Wiss Nolla;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2747859;1170516;1465
{33A88931-9F85-473D-AEF8-9AAA5769DDED};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{17155F9D-C1CE-4863-A179-85AB7DAC76DA};Menigbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2601104;1161441;1433
{DB4CDE16-5850-4769-A4DC-BDD761739CF2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C059E2DD-79EC-4476-A2EC-EA42585CB8C0};Chollelibächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2592398;1173167;1146
{2C8277FE-303F-4E28-9A94-2C3F89B68E3F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D3802744-E007-4E2B-B310-59D091C05142};L'Eau Froide;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2577910;1140410;1194
{E21DE853-D7B6-41F8-A769-44B7EB5A0460};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DA80AA34-76C7-442E-B228-AEBE02448AE2};Maggia;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2685930;1147420;2354
{D320E0F0-9B3B-4094-9ADD-B238C4F08C5A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ABC787C0-56A7-4C55-AE1B-7FC07ECC8D1C};Ri d'Antabia;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2682185;1139398;1641
{0251C638-409D-4A8F-BA02-525344908EC9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1CB412A4-287F-4E73-BB98-654F546A2B8D};Dyure du Brenay;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2595933;1088677;2547
{F65C64BC-8B2F-4908-92F8-BCC3EFA7C6BC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2C0ACA91-EF27-49C4-8A47-E53B6FA10A6E};Jetzbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2728426;1192055;1928
{DF466A9F-6DB1-45CD-8F3B-EAE7F88C082A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{318506B2-6AAE-465F-9AF0-E4DD565A9C68};Le Torrent de la Frache;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2560997;1117230;1539
{4DD0BA26-CE18-4212-AF67-AB94E6007D0D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A289BFE0-9409-4DD6-AD02-4E81A3102409};Tollenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2700423;1255013;586
{CB1ACF9D-469B-4E80-AC8A-89D98125462E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A081B0FB-21A1-410B-89BC-F436565EA927};Ruisseau de la Montoie;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2579194;1252489;473
{3FE7E9E1-B27B-43B0-9BA4-D8CEEF634BA3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2607860C-C467-4C6C-BF95-B66C2CE9EE8F};Richebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2621445;1163810;1036
{57B47E97-17CE-44B1-821B-2142F64D2C09};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A2300890-6416-412E-B5D7-2D9F4680B264};Tobelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2700253;1275207;448
{62BC3314-8D73-4EEC-9F70-E141A1D5D5D0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D94F2491-2571-415B-9BC5-A417ECB0F683};Eistlenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2649301;1179837;940
{26051177-B2F7-42D1-8DC9-1DC9DFBF8619};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{06CC86A9-425E-4583-A14F-935A01F40FC6};Girennestbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2709771;1245885;734
{0F8B01AA-5768-47D5-ABCC-442C9DAB7A1D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AC583897-382A-4336-9DF3-BBECF137C56C};Rià de Brion;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2737263;1125863;1474
{C0B14269-C913-4B0A-9B5F-1A903745C1FB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4B44E0DE-454A-4EB5-B8D7-8582370A689B};Sülibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2706851;1247361;714
{A520CD40-6535-46D8-AB35-19818A306345};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AA5139B4-60A2-4652-99FC-EAA593487468};Holebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2608703;1203593;647
{7D7A1407-7854-4C2E-AB13-EA528EE6A3AF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B5B3AE14-0568-4150-8CBA-1C7DD50D5D63};Pöppelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2751490;1243035;870
{64287787-AB41-490F-9C77-ECD51EB41604};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C14483C6-2E11-4917-A90C-2CBC7690CE0F};Scheubsbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2742230;1203289;1617
{9D2D282D-032D-4EE0-B3EA-D5E188B16911};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{160E04FF-F11F-4305-AB25-E6C46CEBDA83};Torrent de l'Avançon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2559057;1130307;378
{C45EAA4C-08BA-4A67-92C2-715D2B112E06};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EC0BF76F-D2DC-4377-BB6D-C0D555AAC4B1};Ruisseau d'Argille;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2562810;1166074;797
{D67D449E-7191-45CF-AFA9-79D50B4BAF9E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DDB9F340-7043-4DBB-9490-0715462DD997};Zäsenbergbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2648914;1159473;1890
{71D26B2D-0587-4F7E-8C78-49C611FE52AF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AC6A0DF8-46A2-47C6-B3FB-EF43B101BB79};Änzibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2636039;1207806;925
{1F765403-C64E-4659-BAB4-ABDB82F9CCA1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{179E2520-038D-4BEA-A240-B5F3B79B7BFC};Maira;offiziell;Italienisch inkl. Lokalsprachen;Endonym;{07B611E1-F195-4729-9358-FD59855D1764};2768137;1140134;1901
{1F765403-C64E-4659-BAB4-ABDB82F9CCA1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{863C741C-CF28-42E9-95A9-B4DF8A3BF52F};Mera;ueblich;Italienisch inkl. Lokalsprachen;Endonym;{07B611E1-F195-4729-9358-FD59855D1764};2768137;1140134;1901
{D15CABC9-FC78-4868-8B54-D48DC62BB6EF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A958023B-D22D-44DD-B10C-7F74EFD8EBA6};Chrummbächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2695439;1229082;471
{0430105F-EE84-492F-9019-280A9DF983BC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4B5AF23D-2679-4C65-AD80-91546C120E23};Tüfenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2734273;1242987;802
{9854469C-E484-4693-BF5B-9A4A90AD0F6F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A2300890-6416-412E-B5D7-2D9F4680B264};Tobelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2678842;1232156;506
{7FB3C631-BEEA-425E-A411-B88770C90CCD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E8300171-1C2B-403F-A683-9A00BD762370};Ruisseau du Perré;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2574876;1166034;745
{A73DF5CF-5AE8-43DB-A9B0-0C0DD1B1FA6E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{57464394-634A-4FBC-B332-11BD6E36B149};Stutzhöllbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2585979;1170682;1335
{D6CF68E4-2A6E-4970-8970-AAE41AEF9585};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C0EB42B4-D334-4FE5-BC65-3157B47BB477};Schwarzbärgbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2639123;1098106;2432
{1EF47365-1BFC-410F-BC1D-090F14B935A0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7DC4C7F2-F7A0-4892-A727-ECC7C6122007};Bruchbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2585455;1173417;1080
{18829D20-73FB-4244-8321-AE132E006DC0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6397D3AD-FC65-42A8-85E4-E1B6300F64F9};Josenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2728596;1245357;683
{4263B98D-BDB8-48CC-8D1E-9AB810C03278};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{63127E04-FD72-4EBD-B76B-24C16AF3A650};Aua da Zeznina;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2805771;1181575;1869
{E6581FE3-0901-4120-ACD6-806D89729C3E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{67436837-4662-4C0D-BFD6-E761A8EE0211};Furggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2620913;1092968;2436
{C280AD4B-E4CC-4496-B3FE-6DF85F2D8C9B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B7533D0D-C9EE-41D3-A5F7-C2F8696BB194};Riale del Chignolasc;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2692423;1131718;1161
{B45E6118-69AA-47BF-B718-FAB7FF2E1C27};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DDED763A-D344-47B1-B9FB-10D337E229ED};Ruisseau des Clioules;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2573939;1157055;752
{A0E002FE-5098-47E3-A1B5-BEF74E0714AF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3B0D3A56-4C24-412F-A7FC-5334F1C30B70};Arnibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2670311;1185864;1264
{72A4A5E0-29FC-4786-87F9-BE0F3BC25CD4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AA66B6B4-7B73-4D87-B857-6EB6E764619C};Etzlibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2697707;1176639;1388
{9430B418-9312-4D03-A862-45B734B7DB60};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7DB7C94D-6223-4F6F-ADC1-782165EADA8A};Rotbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2658434;1223356;716
